Drug ID,Drug name,Target ID,Target name,Score,Label
DB00317,Gefitinib,2066,ERBB4,0.97112,1
DB00568,Cinnarizine,3357,HTR2B,0.97106,1
DB00215,Citalopram,150,ADRA2A,0.97103,0
DB01149,Nefazodone,3350,HTR1A,0.97103,1
DB00257,Clotrimazole,6530,SLC6A2,0.97095,1
DB04946,Iloperidone,1128,CHRM1,0.97095,1
DB05294,Vandetanib,2045,EPHA7,0.97082,1
DB06616,Bosutinib,5599,MAPK8,0.9708,0
DB06616,Bosutinib,2260,FGFR1,0.97075,0
DB00216,Eletriptan,3350,HTR1A,0.97066,0
DB00523,Alitretinoin,6256,RXRA,0.97064,1
DB01238,Aripiprazole,6532,SLC6A4,0.97062,1
DB06144,Sertindole,148,ADRA1A,0.97059,1
DB05294,Vandetanib,25,ABL1,0.9705,1
DB06589,Pazopanib,7525,YES1,0.97042,1
DB00656,Trazodone,3356,HTR2A,0.97034,1
DB06144,Sertindole,3357,HTR2B,0.97017,0
DB01100,Pimozide,3357,HTR2B,0.97015,0
DB00363,Clozapine,148,ADRA1A,0.9701,1
DB00530,Erlotinib,4293,MAP3K9,0.96994,0
DB08865,Crizotinib,4293,MAP3K9,0.9699,0
DB00433,Prochlorperazine,3352,HTR1D,0.96989,0
DB00933,Mesoridazine,1133,CHRM5,0.96989,1
DB01268,Sunitinib,2185,PTK2B,0.96973,1
DB08877,Ruxolitinib,2041,EPHA1,0.96973,0
DB00530,Erlotinib,7525,YES1,0.96963,1
DB06216,Asenapine,3351,HTR1B,0.96962,1
DB00524,Metolazone,765,CA6,0.96956,1
DB00398,Sorafenib,2064,ERBB2,0.96952,0
DB01194,Brinzolamide,765,CA6,0.96945,1
DB00988,Dopamine,6531,SLC6A3,0.96944,1
DB00398,Sorafenib,7525,YES1,0.96938,0
DB01079,Tegaserod,3358,HTR2C,0.96934,1
DB00317,Gefitinib,6725,SRMS,0.96933,0
DB00433,Prochlorperazine,1129,CHRM2,0.96919,1
DB00604,Cisapride,3351,HTR1B,0.96913,0
DB00502,Haloperidol,3269,HRH1,0.96908,1
DB01268,Sunitinib,4752,NEK3,0.96907,0
DB06216,Asenapine,3358,HTR2C,0.96905,1
DB00257,Clotrimazole,1814,DRD3,0.96904,1
DB01339,Vecuronium,6582,SLC22A2,0.96881,1
DB01239,Chlorprothixene,3352,HTR1D,0.96867,0
DB00363,Clozapine,1815,DRD4,0.96858,1
DB01267,Paliperidone,3358,HTR2C,0.96854,1
DB01268,Sunitinib,150094,SIK1,0.96853,1
DB01149,Nefazodone,1813,DRD2,0.96844,1
DB00530,Erlotinib,3815,KIT,0.9684,1
DB01268,Sunitinib,5871,MAP4K2,0.96835,1
DB00734,Risperidone,3355,HTR1F,0.96832,1
DB00317,Gefitinib,2050,EPHB4,0.96825,1
DB00472,Fluoxetine,152,ADRA2C,0.96811,0
DB00334,Olanzapine,1814,DRD3,0.96808,1
DB00800,Fenoldopam,3358,HTR2C,0.96807,0
DB06616,Bosutinib,50488,MINK1,0.96805,1
DB04946,Iloperidone,3357,HTR2B,0.96794,0
DB00797,Tolazoline,152,ADRA2C,0.96792,1
DB00247,Methysergide,3351,HTR1B,0.96789,1
DB01224,Quetiapine,3350,HTR1A,0.96789,1
DB06589,Pazopanib,2066,ERBB4,0.96787,0
DB01224,Quetiapine,3352,HTR1D,0.9678,1
DB00539,Toremifene,3356,HTR2A,0.96772,0
DB00762,Irinotecan,6582,SLC22A2,0.96766,1
DB00317,Gefitinib,2044,EPHA5,0.96757,1
DB06144,Sertindole,151,ADRA2B,0.96754,1
DB01176,Cyclizine,6532,SLC6A4,0.96746,0
DB00455,Loratadine,6532,SLC6A4,0.96728,0
DB06616,Bosutinib,6790,AURKA,0.96727,0
DB00353,Methylergometrine,3355,HTR1F,0.96724,1
DB00257,Clotrimazole,3356,HTR2A,0.96721,1
DB06589,Pazopanib,5894,RAF1,0.9672,1
DB01142,Doxepin,3269,HRH1,0.96718,1
DB00590,Doxazosin,152,ADRA2C,0.96716,1
DB00285,Venlafaxine,3351,HTR1B,0.96708,0
DB00831,Trifluoperazine,3357,HTR2B,0.96705,0
DB01254,Dasatinib,2048,EPHB2,0.96693,1
DB06616,Bosutinib,285220,EPHA6,0.96691,1
DB08865,Crizotinib,11184,MAP4K1,0.96685,0
DB04946,Iloperidone,1814,DRD3,0.96682,1
DB00268,Ropinirole,152,ADRA2C,0.9666,1
DB00714,Apomorphine,3352,HTR1D,0.96657,1
DB00523,Alitretinoin,5915,RARB,0.96653,1
DB00476,Duloxetine,3269,HRH1,0.96636,1
DB01071,Mequitazine,1133,CHRM5,0.96614,1
DB00887,Bumetanide,762,CA4,0.96608,1
DB01254,Dasatinib,8491,MAP4K3,0.96603,1
DB00248,Cabergoline,3351,HTR1B,0.96602,1
DB00472,Fluoxetine,6530,SLC6A2,0.96596,1
DB01100,Pimozide,1812,DRD1,0.96589,0
DB01268,Sunitinib,9175,MAP3K13,0.9658,1
DB01268,Sunitinib,91807,MYLK3,0.9658,1
DB00539,Toremifene,6532,SLC6A4,0.96573,0
DB00675,Tamoxifen,6531,SLC6A3,0.96571,1
DB01618,Molindone,3356,HTR2A,0.96571,1
DB01268,Sunitinib,3984,LIMK1,0.96568,0
DB00363,Clozapine,1131,CHRM3,0.96562,1
DB00717,Norethisterone,2908,NR3C1,0.96549,1
DB00539,Toremifene,1815,DRD4,0.96541,0
DB00493,Cefotaxime,9376,SLC22A8,0.96538,1
DB04842,Fluspirilene,3358,HTR2C,0.96536,0
DB06616,Bosutinib,9175,MAP3K13,0.96533,1
DB00490,Buspirone,3352,HTR1D,0.96531,0
DB00679,Thioridazine,1128,CHRM1,0.96525,1
DB06616,Bosutinib,2242,FES,0.96522,1
DB05294,Vandetanib,389840,MAP3K15,0.96514,0
DB00568,Cinnarizine,1128,CHRM1,0.9651,1
DB01268,Sunitinib,6195,RPS6KA1,0.96499,1
DB06589,Pazopanib,2322,FLT3,0.96496,1
DB00623,Fluphenazine,3352,HTR1D,0.96492,0
DB00257,Clotrimazole,1812,DRD1,0.96485,1
DB00420,Promazine,152,ADRA2C,0.96477,1
DB00933,Mesoridazine,3357,HTR2B,0.96461,0
DB06616,Bosutinib,27347,STK39,0.96459,1
DB00257,Clotrimazole,3357,HTR2B,0.96456,1
DB00831,Trifluoperazine,1814,DRD3,0.96432,1
DB01268,Sunitinib,2050,EPHB4,0.96423,1
DB00656,Trazodone,1814,DRD3,0.96412,1
DB00925,Phenoxybenzamine,6530,SLC6A2,0.96407,0
DB04946,Iloperidone,3355,HTR1F,0.96402,0
DB00543,Amoxapine,3351,HTR1B,0.96397,0
DB01254,Dasatinib,27330,RPS6KA6,0.96386,0
DB00215,Citalopram,3351,HTR1B,0.96361,0
DB06616,Bosutinib,6885,MAP3K7,0.96352,1
DB06589,Pazopanib,5602,MAPK10,0.9635,1
DB01114,Chlorphenamine,152,ADRA2C,0.9634,0
DB01254,Dasatinib,51086,TNNI3K,0.96339,1
DB00734,Risperidone,3269,HRH1,0.96338,1
DB00317,Gefitinib,5894,RAF1,0.96337,0
DB00368,Norepinephrine,153,ADRB1,0.96337,1
DB00714,Apomorphine,151,ADRA2B,0.9633,1
DB01127,Econazole,1815,DRD4,0.96329,1
DB06589,Pazopanib,2241,FER,0.96314,1
DB00257,Clotrimazole,3358,HTR2C,0.96313,1
DB01268,Sunitinib,7786,MAP3K12,0.96302,1
DB01242,Clomipramine,1813,DRD2,0.96297,1
DB06589,Pazopanib,1436,CSF1R,0.96297,1
DB01224,Quetiapine,1129,CHRM2,0.96289,1
DB08865,Crizotinib,3815,KIT,0.96283,0
DB00808,Indapamide,760,CA2,0.96282,1
DB00953,Rizatriptan,3358,HTR2C,0.96267,1
DB05294,Vandetanib,6788,STK3,0.96266,0
DB00434,Cyproheptadine,6532,SLC6A4,0.96261,1
DB00623,Fluphenazine,3269,HRH1,0.96257,1
DB00623,Fluphenazine,150,ADRA2A,0.96255,1
DB04946,Iloperidone,3269,HRH1,0.96238,1
DB01268,Sunitinib,5601,MAPK9,0.96222,1
DB06700,Desvenlafaxine,6532,SLC6A4,0.96221,1
DB01149,Nefazodone,1814,DRD3,0.96216,0
DB01176,Cyclizine,152,ADRA2C,0.96212,0
DB00493,Cefotaxime,9356,SLC22A6,0.9619,1
DB06589,Pazopanib,2041,EPHA1,0.96177,0
DB00398,Sorafenib,2066,ERBB4,0.96174,0
DB08865,Crizotinib,695,BTK,0.96173,0
DB01149,Nefazodone,3358,HTR2C,0.96169,1
DB05294,Vandetanib,5602,MAPK10,0.96166,0
DB01194,Brinzolamide,760,CA2,0.96161,1
DB00398,Sorafenib,6793,STK10,0.96157,1
DB00268,Ropinirole,3350,HTR1A,0.96156,1
DB01618,Molindone,151,ADRA2B,0.96149,1
DB00477,Chlorpromazine,10280,SIGMAR1,0.96141,1
DB00933,Mesoridazine,1812,DRD1,0.96135,1
DB04842,Fluspirilene,1813,DRD2,0.96124,1
DB00850,Perphenazine,151,ADRA2B,0.96122,1
DB00999,Hydrochlorothiazide,765,CA6,0.96116,1
DB00321,Amitriptyline,1129,CHRM2,0.96105,1
DB04868,Nilotinib,3815,KIT,0.96101,1
DB01079,Tegaserod,3356,HTR2A,0.96099,1
DB00490,Buspirone,3351,HTR1B,0.96095,0
DB06616,Bosutinib,7010,TEK,0.96092,1
DB00477,Chlorpromazine,3355,HTR1F,0.96089,0
DB01224,Quetiapine,3351,HTR1B,0.96085,1
DB00434,Cyproheptadine,3357,HTR2B,0.96078,1
DB01186,Pergolide,3350,HTR1A,0.96076,1
DB06148,Mianserin,1815,DRD4,0.96068,1
DB01624,Zuclopenthixol,1815,DRD4,0.96051,0
DB04868,Nilotinib,2268,FGR,0.96046,1
DB00398,Sorafenib,5894,RAF1,0.96032,1
DB06589,Pazopanib,1969,EPHA2,0.9603,0
DB06589,Pazopanib,3716,JAK1,0.96019,0
DB01127,Econazole,154,ADRB2,0.96018,0
DB00398,Sorafenib,5599,MAPK8,0.96017,0
DB00530,Erlotinib,4067,LYN,0.96016,1
DB00334,Olanzapine,1815,DRD4,0.96012,1
DB01624,Zuclopenthixol,3350,HTR1A,0.96007,0
DB04842,Fluspirilene,1814,DRD3,0.95996,1
DB05294,Vandetanib,7010,TEK,0.95993,1
DB08877,Ruxolitinib,7301,TYRO3,0.95993,0
DB00530,Erlotinib,5979,RET,0.95987,1
DB00320,Dihydroergotamine,148,ADRA1A,0.95985,0
DB01268,Sunitinib,28996,HIPK2,0.95982,1
DB01254,Dasatinib,7297,TYK2,0.95968,1
DB01268,Sunitinib,2872,MKNK2,0.95956,1
DB01268,Sunitinib,6196,RPS6KA2,0.95948,1
DB00320,Dihydroergotamine,1815,DRD4,0.95939,0
DB06616,Bosutinib,2045,EPHA7,0.95938,0
DB00696,Ergotamine,3358,HTR2C,0.95931,1
DB00409,Remoxipride,1814,DRD3,0.95923,1
DB01624,Zuclopenthixol,1814,DRD3,0.95915,0
DB01136,Carvedilol,152,ADRA2C,0.95914,1
DB00530,Erlotinib,6725,SRMS,0.95913,0
DB00804,Dicyclomine,1133,CHRM5,0.95911,1
DB08877,Ruxolitinib,3716,JAK1,0.95909,1
DB08877,Ruxolitinib,2044,EPHA5,0.95905,0
DB01191,Dexfenfluramine,3357,HTR2B,0.95903,0
DB00246,Ziprasidone,3358,HTR2C,0.959,1
DB06616,Bosutinib,2322,FLT3,0.95889,1
DB01142,Doxepin,3357,HTR2B,0.95857,1
DB01103,Quinacrine,1128,CHRM1,0.95856,1
DB00420,Promazine,1131,CHRM3,0.95854,1
DB08877,Ruxolitinib,2241,FER,0.95846,0
DB05294,Vandetanib,5159,PDGFRB,0.95844,1
DB05294,Vandetanib,8491,MAP4K3,0.9584,1
DB06616,Bosutinib,1432,MAPK14,0.95837,0
DB01151,Desipramine,1129,CHRM2,0.95834,1
DB00458,Imipramine,3269,HRH1,0.95833,1
DB01325,Quinethazone,759,CA1,0.95817,0
DB04868,Nilotinib,2322,FLT3,0.95811,1
DB06144,Sertindole,3355,HTR1F,0.95809,1
DB00696,Ergotamine,152,ADRA2C,0.95808,1
DB08865,Crizotinib,2041,EPHA1,0.95802,0
DB00461,Nabumetone,5742,PTGS1,0.95801,0
DB00543,Amoxapine,3358,HTR2C,0.95791,1
DB00530,Erlotinib,5156,PDGFRA,0.95783,1
DB00398,Sorafenib,2044,EPHA5,0.95781,1
DB00589,Lisuride,3357,HTR2B,0.95774,1
DB00850,Perphenazine,3357,HTR2B,0.95769,0
DB05294,Vandetanib,7297,TYK2,0.95768,0
DB00850,Perphenazine,148,ADRA1A,0.95765,1
DB01392,Yohimbine,3351,HTR1B,0.95757,1
DB00656,Trazodone,3357,HTR2B,0.95756,1
DB00543,Amoxapine,1813,DRD2,0.9575,1
DB00800,Fenoldopam,1815,DRD4,0.95746,0
DB00933,Mesoridazine,3356,HTR2A,0.95743,1
DB00523,Alitretinoin,5916,RARG,0.9574,1
DB01618,Molindone,1814,DRD3,0.95737,1
DB00988,Dopamine,151,ADRA2B,0.95734,0
DB00420,Promazine,3358,HTR2C,0.95727,1
DB00317,Gefitinib,2321,FLT1,0.95725,0
DB00540,Nortriptyline,150,ADRA2A,0.95722,1
DB08877,Ruxolitinib,4058,LTK,0.95715,1
DB01254,Dasatinib,3716,JAK1,0.95712,0
DB01114,Chlorphenamine,1133,CHRM5,0.95691,1
DB00714,Apomorphine,6532,SLC6A4,0.9569,0
DB00696,Ergotamine,3355,HTR1F,0.95687,1
DB08877,Ruxolitinib,4145,MATK,0.95683,0
DB00656,Trazodone,150,ADRA2A,0.95673,1
DB08877,Ruxolitinib,5599,MAPK8,0.9566,1
DB06616,Bosutinib,2047,EPHB1,0.95658,1
DB00434,Cyproheptadine,1813,DRD2,0.95656,1
DB06616,Bosutinib,4215,MAP3K3,0.95656,1
DB00530,Erlotinib,2041,EPHA1,0.95644,0
DB01268,Sunitinib,9706,ULK2,0.9564,1
DB00246,Ziprasidone,1814,DRD3,0.95635,1
DB01268,Sunitinib,4916,NTRK3,0.95633,1
DB01118,Amiodarone,3358,HTR2C,0.95626,1
DB01242,Clomipramine,6531,SLC6A3,0.95626,1
DB00273,Topiramate,762,CA4,0.9562,1
DB00933,Mesoridazine,1815,DRD4,0.95613,1
DB00398,Sorafenib,2263,FGFR2,0.95607,1
DB00398,Sorafenib,2321,FLT1,0.95606,1
DB01127,Econazole,1814,DRD3,0.95603,1
DB01254,Dasatinib,389840,MAP3K15,0.95601,0
DB00477,Chlorpromazine,1133,CHRM5,0.95598,1
DB01618,Molindone,3357,HTR2B,0.95593,0
DB00268,Ropinirole,150,ADRA2A,0.95591,1
DB05294,Vandetanib,2042,EPHA3,0.9559,1
DB00398,Sorafenib,3932,LCK,0.95578,1
DB06144,Sertindole,3269,HRH1,0.95574,1
DB01254,Dasatinib,2241,FER,0.95572,0
DB01392,Yohimbine,150,ADRA2A,0.95563,1
DB00502,Haloperidol,1815,DRD4,0.95561,1
DB00317,Gefitinib,4294,MAP3K10,0.9556,0
DB00387,Procyclidine,1133,CHRM5,0.95539,1
DB01151,Desipramine,1813,DRD2,0.95532,1
DB01268,Sunitinib,5747,PTK2,0.95531,1
DB00398,Sorafenib,5979,RET,0.95511,1
DB00481,Raloxifene,3356,HTR2A,0.95493,1
DB01127,Econazole,153,ADRB1,0.95487,1
DB00530,Erlotinib,695,BTK,0.9547,0
DB00579,Mazindol,6531,SLC6A3,0.95456,1
DB00530,Erlotinib,2050,EPHB4,0.95453,1
DB01254,Dasatinib,2263,FGFR2,0.9545,1
DB08877,Ruxolitinib,8986,RPS6KA4,0.95425,1
DB00679,Thioridazine,3355,HTR1F,0.95405,0
DB01268,Sunitinib,51701,NLK,0.95398,0
DB00762,Irinotecan,55244,SLC47A1,0.95396,1
DB00334,Olanzapine,151,ADRA2B,0.9539,1
DB00434,Cyproheptadine,3352,HTR1D,0.9539,1
DB01267,Paliperidone,151,ADRA2B,0.95384,1
DB00734,Risperidone,148,ADRA1A,0.9538,1
DB00472,Fluoxetine,1133,CHRM5,0.95377,1
DB00934,Maprotiline,1128,CHRM1,0.95376,1
DB00434,Cyproheptadine,3351,HTR1B,0.95367,0
DB00589,Lisuride,151,ADRA2B,0.95343,1
DB08877,Ruxolitinib,2043,EPHA4,0.95341,0
DB06616,Bosutinib,3932,LCK,0.95337,1
DB01268,Sunitinib,1453,CSNK1D,0.95332,1
DB06144,Sertindole,1812,DRD1,0.95322,1
DB00398,Sorafenib,6725,SRMS,0.95314,1
DB00420,Promazine,3269,HRH1,0.95313,1
DB00476,Duloxetine,1128,CHRM1,0.95308,1
DB00933,Mesoridazine,152,ADRA2C,0.95306,0
DB06589,Pazopanib,25,ABL1,0.95306,1
DB00925,Phenoxybenzamine,150,ADRA2A,0.95298,0
DB01392,Yohimbine,3350,HTR1A,0.95296,1
DB08877,Ruxolitinib,3815,KIT,0.9528,1
DB01200,Bromocriptine,1815,DRD4,0.95277,1
DB00248,Cabergoline,1814,DRD3,0.9527,1
DB06589,Pazopanib,2242,FES,0.95257,1
DB00476,Duloxetine,1812,DRD1,0.95251,0
DB00953,Rizatriptan,3355,HTR1F,0.95248,0
DB00422,Methylphenidate,6530,SLC6A2,0.95238,1
DB01224,Quetiapine,1128,CHRM1,0.95238,1
DB06216,Asenapine,150,ADRA2A,0.95231,1
DB08877,Ruxolitinib,5602,MAPK10,0.95208,0
DB05294,Vandetanib,2241,FER,0.95207,0
DB00215,Citalopram,3358,HTR2C,0.95199,1
DB00317,Gefitinib,6793,STK10,0.95196,1
DB00472,Fluoxetine,1129,CHRM2,0.9519,1
DB00850,Perphenazine,3269,HRH1,0.9519,1
DB00216,Eletriptan,3351,HTR1B,0.95186,1
DB01176,Cyclizine,10280,SIGMAR1,0.95185,0
DB00248,Cabergoline,3358,HTR2C,0.95182,1
DB00670,Pirenzepine,1129,CHRM2,0.95181,1
DB00216,Eletriptan,3355,HTR1F,0.9517,1
DB00953,Rizatriptan,3356,HTR2A,0.95152,1
DB06589,Pazopanib,7297,TYK2,0.95152,1
DB01144,Diclofenamide,762,CA4,0.95146,1
DB01176,Cyclizine,1128,CHRM1,0.95142,1
DB01200,Bromocriptine,148,ADRA1A,0.95142,1
DB06616,Bosutinib,10494,STK25,0.95141,1
DB08865,Crizotinib,2043,EPHA4,0.9514,0
DB01268,Sunitinib,6787,NEK4,0.95138,0
DB00637,Astemizole,1131,CHRM3,0.95135,1
DB00589,Lisuride,148,ADRA1A,0.9513,1
DB00589,Lisuride,3352,HTR1D,0.95118,1
DB01144,Diclofenamide,760,CA2,0.95112,1
DB00398,Sorafenib,695,BTK,0.95102,0
DB00679,Thioridazine,6532,SLC6A4,0.95099,1
DB06616,Bosutinib,2444,FRK,0.95093,1
DB00568,Cinnarizine,151,ADRA2B,0.95081,1
DB00321,Amitriptyline,3269,HRH1,0.95079,1
DB01186,Pergolide,1814,DRD3,0.9507,1
DB01238,Aripiprazole,153,ADRB1,0.95068,1
DB01151,Desipramine,1131,CHRM3,0.95061,1
DB00490,Buspirone,152,ADRA2C,0.95052,0
DB08865,Crizotinib,2321,FLT1,0.95047,0
DB00317,Gefitinib,3791,KDR,0.95043,1
DB01268,Sunitinib,4233,MET,0.95035,1
DB01268,Sunitinib,5604,MAP2K1,0.95033,1
DB01100,Pimozide,148,ADRA1A,0.95021,1
DB00490,Buspirone,3350,HTR1A,0.9502,1
DB00656,Trazodone,3269,HRH1,0.95018,1
DB00788,Naproxen,5742,PTGS1,0.95015,1
DB01254,Dasatinib,3932,LCK,0.95004,1
DB00726,Trimipramine,152,ADRA2C,0.94995,0
DB01268,Sunitinib,817,CAMK2D,0.94993,1
DB01268,Sunitinib,660,BMX,0.94991,0
DB00248,Cabergoline,3352,HTR1D,0.9499,1
DB00637,Astemizole,1133,CHRM5,0.94988,1
DB00568,Cinnarizine,1131,CHRM3,0.94986,1
DB06616,Bosutinib,10769,PLK2,0.94986,1
DB01268,Sunitinib,23043,TNIK,0.94977,1
DB04868,Nilotinib,2050,EPHB4,0.94976,1
DB06616,Bosutinib,2042,EPHA3,0.94974,1
DB00398,Sorafenib,1956,EGFR,0.94968,0
DB00797,Tolazoline,150,ADRA2A,0.94966,1
DB01186,Pergolide,3351,HTR1B,0.94964,1
DB00398,Sorafenib,1436,CSF1R,0.94953,1
DB01127,Econazole,1131,CHRM3,0.9495,1
DB01151,Desipramine,150,ADRA2A,0.94936,1
DB01254,Dasatinib,5599,MAPK8,0.94935,0
DB01242,Clomipramine,3358,HTR2C,0.94929,1
DB00334,Olanzapine,1812,DRD1,0.94907,1
DB06148,Mianserin,1129,CHRM2,0.94896,1
DB00508,Triflupromazine,1128,CHRM1,0.94882,0
DB00317,Gefitinib,5979,RET,0.94869,1
DB01268,Sunitinib,10733,PLK4,0.94868,1
DB00317,Gefitinib,389840,MAP3K15,0.94864,0
DB01175,Escitalopram,1128,CHRM1,0.94862,0
DB01268,Sunitinib,2260,FGFR1,0.94855,1
DB00317,Gefitinib,51086,TNNI3K,0.94852,0
DB01254,Dasatinib,10114,HIPK3,0.94841,0
DB00433,Prochlorperazine,148,ADRA1A,0.94838,0
DB08877,Ruxolitinib,9212,AURKB,0.94836,1
DB06616,Bosutinib,5871,MAP4K2,0.94835,1
DB00398,Sorafenib,27,ABL2,0.94834,1
DB04946,Iloperidone,150,ADRA2A,0.94806,1
DB01268,Sunitinib,1454,CSNK1E,0.94804,1
DB01200,Bromocriptine,3356,HTR2A,0.94803,1
DB08815,Lurasidone,152,ADRA2C,0.94801,1
DB08865,Crizotinib,2264,FGFR4,0.94801,0
DB01200,Bromocriptine,3357,HTR2B,0.94796,1
DB00285,Venlafaxine,6531,SLC6A3,0.94792,1
DB00317,Gefitinib,6788,STK3,0.94786,0
DB00633,Dexmedetomidine,150,ADRA2A,0.94779,1
DB01268,Sunitinib,6795,AURKC,0.94774,1
DB00668,Epinephrine,153,ADRB1,0.94773,1
DB05294,Vandetanib,10114,HIPK3,0.94772,0
DB00401,Nisoldipine,775,CACNA1C,0.94769,1
DB01254,Dasatinib,9344,TAOK2,0.94768,1
DB01114,Chlorphenamine,6532,SLC6A4,0.94759,1
DB00434,Cyproheptadine,3350,HTR1A,0.94749,1
DB01242,Clomipramine,152,ADRA2C,0.94748,1
DB01212,Ceftriaxone,9376,SLC22A8,0.94743,1
DB01021,Trichlormethiazide,765,CA6,0.94739,1
DB00656,Trazodone,3352,HTR1D,0.94728,1
DB00734,Risperidone,1812,DRD1,0.94727,1
DB00752,Tranylcypromine,4129,MAOB,0.9472,1
DB01254,Dasatinib,7301,TYRO3,0.94719,0
DB00268,Ropinirole,3351,HTR1B,0.94715,0
DB00540,Nortriptyline,1814,DRD3,0.94714,1
DB00820,Tadalafil,10846,PDE10A,0.94688,0
DB01268,Sunitinib,2042,EPHA3,0.94676,1
DB00234,Reboxetine,6530,SLC6A2,0.94674,1
DB00248,Cabergoline,1812,DRD1,0.94666,1
DB08877,Ruxolitinib,7525,YES1,0.94652,1
DB00370,Mirtazapine,3269,HRH1,0.94639,1
DB05294,Vandetanib,285220,EPHA6,0.94631,1
DB08877,Ruxolitinib,2264,FGFR4,0.94631,0
DB05294,Vandetanib,1445,CSK,0.94628,1
DB01254,Dasatinib,2045,EPHA7,0.94624,0
DB01268,Sunitinib,11183,MAP4K5,0.94623,1
DB06616,Bosutinib,51347,TAOK3,0.94614,1
DB00734,Risperidone,151,ADRA2B,0.946,1
DB01268,Sunitinib,3717,JAK2,0.94597,1
DB00502,Haloperidol,153,ADRB1,0.94593,0
DB06616,Bosutinib,1613,DAPK3,0.9458,0
DB06216,Asenapine,1815,DRD4,0.94578,1
DB00370,Mirtazapine,1813,DRD2,0.94577,1
DB00734,Risperidone,1129,CHRM2,0.94576,1
DB06616,Bosutinib,8986,RPS6KA4,0.94574,0
DB00257,Clotrimazole,6531,SLC6A3,0.94567,1
DB00998,Frovatriptan,3350,HTR1A,0.94564,1
DB00317,Gefitinib,25,ABL1,0.94561,1
DB00539,Toremifene,154,ADRB2,0.9456,0
DB01194,Brinzolamide,762,CA4,0.94544,1
DB00450,Droperidol,6532,SLC6A4,0.94538,0
DB00530,Erlotinib,2043,EPHA4,0.94538,0
DB00715,Paroxetine,1128,CHRM1,0.94535,1
DB00321,Amitriptyline,3351,HTR1B,0.94526,0
DB08865,Crizotinib,5894,RAF1,0.94526,0
DB00434,Cyproheptadine,152,ADRA2C,0.94525,1
DB00530,Erlotinib,3791,KDR,0.94511,1
DB01267,Paliperidone,3356,HTR2A,0.94508,1
DB01624,Zuclopenthixol,1812,DRD1,0.94505,0
DB00433,Prochlorperazine,6532,SLC6A4,0.94494,1
DB00938,Salmeterol,153,ADRB1,0.94487,1
DB01142,Doxepin,151,ADRA2B,0.94481,1
DB06616,Bosutinib,5600,MAPK11,0.94473,0
DB01186,Pergolide,3358,HTR2C,0.9447,1
DB06694,Xylometazoline,152,ADRA2C,0.9447,1
DB00679,Thioridazine,1131,CHRM3,0.94461,1
DB00496,Darifenacin,1128,CHRM1,0.9446,1
DB00317,Gefitinib,4145,MATK,0.94458,0
DB01254,Dasatinib,2242,FES,0.94458,1
DB01325,Quinethazone,760,CA2,0.94458,1
DB00257,Clotrimazole,148,ADRA1A,0.94452,0
DB00810,Biperiden,1128,CHRM1,0.94451,1
DB01224,Quetiapine,3269,HRH1,0.94446,1
DB01110,Miconazole,3351,HTR1B,0.94433,0
DB01127,Econazole,1128,CHRM1,0.94427,1
DB00215,Citalopram,1133,CHRM5,0.94421,0
DB01268,Sunitinib,55561,CDC42BPG,0.94412,0
DB00215,Citalopram,1813,DRD2,0.94404,0
DB00321,Amitriptyline,6530,SLC6A2,0.94399,1
DB01149,Nefazodone,6531,SLC6A3,0.94396,1
DB00317,Gefitinib,1436,CSF1R,0.94388,0
DB04868,Nilotinib,640,BLK,0.94386,1
DB01114,Chlorphenamine,3357,HTR2B,0.94379,1
DB01151,Desipramine,1133,CHRM5,0.94367,1
DB01268,Sunitinib,9448,MAP4K4,0.94355,1
DB01114,Chlorphenamine,1813,DRD2,0.94353,0
DB01254,Dasatinib,2047,EPHB1,0.94346,1
DB01268,Sunitinib,8408,ULK1,0.94343,1
DB05294,Vandetanib,3716,JAK1,0.94337,0
DB01267,Paliperidone,3357,HTR2B,0.94331,1
DB01254,Dasatinib,238,ALK,0.94328,0
DB09000,Cyamemazine,1131,CHRM3,0.94321,1
DB00530,Erlotinib,11184,MAP4K1,0.9432,0
DB01268,Sunitinib,1445,CSK,0.94309,0
DB01071,Mequitazine,1131,CHRM3,0.94292,1
DB06589,Pazopanib,1445,CSK,0.94287,0
DB00988,Dopamine,1815,DRD4,0.94284,1
DB00934,Maprotiline,6531,SLC6A3,0.94283,1
DB04842,Fluspirilene,150,ADRA2A,0.94283,1
DB00831,Trifluoperazine,3351,HTR1B,0.94281,0
DB06616,Bosutinib,1445,CSK,0.94281,1
DB01254,Dasatinib,2260,FGFR1,0.94267,1
DB00530,Erlotinib,2064,ERBB2,0.94259,1
DB08877,Ruxolitinib,2242,FES,0.94257,0
DB00530,Erlotinib,3932,LCK,0.94253,1
DB00315,Zolmitriptan,3351,HTR1B,0.94247,1
DB06616,Bosutinib,660,BMX,0.94235,1
DB08877,Ruxolitinib,2321,FLT1,0.9423,0
DB00317,Gefitinib,2322,FLT3,0.94228,1
DB00647,Dextropropoxyphene,4985,OPRD1,0.94226,0
DB00774,Hydroflumethiazide,765,CA6,0.94226,1
DB00246,Ziprasidone,1129,CHRM2,0.94224,1
DB00988,Dopamine,3357,HTR2B,0.9422,0
DB00647,Dextropropoxyphene,4986,OPRK1,0.94216,0
DB00543,Amoxapine,3350,HTR1A,0.94208,1
DB01268,Sunitinib,2322,FLT3,0.94206,1
